subject	relation	object	provenance	xp	redundancy
MI:0815	OBO_REL:is_a	MI:0661	implied	link	
MI:0815	OBO_REL:is_a	MI:0002	implied	link	
MI:0816	OBO_REL:is_a	MI:0815	asserted	link	
MI:0816	OBO_REL:is_a	MI:0661	implied	link	
MI:0816	OBO_REL:is_a	MI:0396	implied	link	
MI:0816	OBO_REL:is_a	MI:0002	implied	link	
MI:0816	part_of	MI:0000	implied	link	
MI:0817	OBO_REL:is_a	MI:0816	asserted	link	
MI:0817	part_of	MI:0000	implied	link	
MI:0817	OBO_REL:is_a	MI:0661	implied	link	
MI:0817	OBO_REL:is_a	MI:0396	implied	link	
MI:0817	OBO_REL:is_a	MI:0002	implied	link	
MI:0817	OBO_REL:is_a	MI:0815	implied	link	
MI:0818	OBO_REL:is_a	MI:0816	asserted	link	
MI:0818	OBO_REL:is_a	MI:0396	implied	link	
MI:0818	part_of	MI:0000	implied	link	
MI:0818	OBO_REL:is_a	MI:0815	implied	link	
MI:0818	OBO_REL:is_a	MI:0661	implied	link	
MI:0818	OBO_REL:is_a	MI:0002	implied	link	
MI:0819	OBO_REL:is_a	MI:0816	asserted	link	
MI:0819	part_of	MI:0000	implied	link	
MI:0819	OBO_REL:is_a	MI:0002	implied	link	
MI:0819	OBO_REL:is_a	MI:0815	implied	link	
MI:0819	OBO_REL:is_a	MI:0396	implied	link	
MI:0819	OBO_REL:is_a	MI:0661	implied	link	
MI:0820	OBO_REL:is_a	MI:0816	asserted	link	
MI:0820	OBO_REL:is_a	MI:0002	implied	link	
MI:0820	part_of	MI:0000	implied	link	
MI:0820	OBO_REL:is_a	MI:0661	implied	link	
MI:0820	OBO_REL:is_a	MI:0815	implied	link	
MI:0820	OBO_REL:is_a	MI:0396	implied	link	
MI:0821	OBO_REL:is_a	MI:0815	asserted	link	
MI:0821	OBO_REL:is_a	MI:0661	implied	link	
MI:0821	OBO_REL:is_a	MI:0396	implied	link	
MI:0821	OBO_REL:is_a	MI:0002	implied	link	
MI:0821	part_of	MI:0000	implied	link	
MI:0822	OBO_REL:is_a	MI:0816	asserted	link	
MI:0822	OBO_REL:is_a	MI:0002	implied	link	
MI:0822	part_of	MI:0000	implied	link	
MI:0822	OBO_REL:is_a	MI:0815	implied	link	
MI:0822	OBO_REL:is_a	MI:0396	implied	link	
MI:0822	OBO_REL:is_a	MI:0661	implied	link	
MI:0823	OBO_REL:is_a	MI:0427	asserted	link	
MI:0823	OBO_REL:is_a	MI:0093	asserted	link	
MI:0823	OBO_REL:is_a	MI:0659	asserted	link	
MI:0823	OBO_REL:is_a	MI:0003	implied	link	
MI:0823	OBO_REL:is_a	MI:0661	implied	link	
MI:0823	OBO_REL:is_a	MI:0002	implied	link	
MI:0823	part_of	MI:0000	implied	link	
MI:0824	OBO_REL:is_a	MI:0114	asserted	link	
MI:0824	OBO_REL:is_a	MI:0659	implied	link	
MI:0824	OBO_REL:is_a	MI:0013	implied	link	
MI:0824	OBO_REL:is_a	MI:0003	implied	link	
MI:0824	OBO_REL:is_a	MI:0045	implied	link	
MI:0824	part_of	MI:0000	implied	link	
MI:0824	OBO_REL:is_a	MI:0001	implied	link	
MI:0825	OBO_REL:is_a	MI:0114	asserted	link	
MI:0825	OBO_REL:is_a	MI:0001	implied	link	
MI:0825	OBO_REL:is_a	MI:0659	implied	link	
MI:0825	OBO_REL:is_a	MI:0013	implied	link	
MI:0825	OBO_REL:is_a	MI:0045	implied	link	
MI:0825	OBO_REL:is_a	MI:0003	implied	link	
MI:0825	part_of	MI:0000	implied	link	
MI:0826	OBO_REL:is_a	MI:0067	asserted	link	
MI:0826	OBO_REL:is_a	MI:0001	implied	link	
MI:0826	part_of	MI:0000	implied	link	
MI:0826	OBO_REL:is_a	MI:0045	implied	link	
MI:0826	OBO_REL:is_a	MI:0013	implied	link	
MI:0827	OBO_REL:is_a	MI:0428	asserted	link	
MI:0827	OBO_REL:is_a	MI:0045	implied	link	
MI:0827	OBO_REL:is_a	MI:0001	implied	link	
MI:0827	part_of	MI:0000	implied	link	
MI:0828	OBO_REL:is_a	MI:0252	asserted	link	
MI:0828	part_of	MI:0000	implied	link	
MI:0828	OBO_REL:is_a	MI:0116	implied	link	
MI:0829	OBO_REL:is_a	MI:0353	asserted	link	
MI:0829	part_of	MI:0000	implied	link	
MI:0830	OBO_REL:is_a	MI:0473	asserted	link	
MI:0830	OBO_REL:is_a	MI:0444	implied	link	
MI:0830	part_of	MI:0000	implied	link	
MI:0831	OBO_REL:is_a	MI:0473	asserted	link	
MI:0831	OBO_REL:is_a	MI:0444	implied	link	
MI:0831	part_of	MI:0000	implied	link	
MI:0832	OBO_REL:is_a	MI:0179	asserted	link	
MI:0832	OBO_REL:is_a	MI:0116	implied	link	
MI:0832	part_of	MI:0000	implied	link	
MI:0832	OBO_REL:is_a	MI:0252	implied	link	
MI:0832	OBO_REL:is_a	MI:0120	implied	link	
MI:0833	OBO_REL:is_a	MI:0659	asserted	link	
MI:0833	OBO_REL:is_a	MI:0866	asserted	link	
MI:0833	OBO_REL:is_a	MI:0002	implied	link	
MI:0833	part_of	MI:0000	implied	link	
MI:0833	OBO_REL:is_a	MI:0396	implied	link	
MI:0833	OBO_REL:is_a	MI:0003	implied	link	
MI:0833	OBO_REL:is_a	MI:0661	implied	link	
MI:0834	OBO_REL:is_a	MI:0640	asserted	link	
MI:0834	part_of	MI:0000	implied	link	
MI:0835	OBO_REL:is_a	MI:0640	asserted	link	
MI:0835	part_of	MI:0000	implied	link	
MI:0836	OBO_REL:is_a	MI:0640	asserted	link	
MI:0836	part_of	MI:0000	implied	link	
MI:0837	OBO_REL:is_a	MI:0640	asserted	link	
MI:0837	part_of	MI:0000	implied	link	
MI:0838	OBO_REL:is_a	MI:0647	asserted	link	
MI:0838	part_of	MI:0000	implied	link	
MI:0839	OBO_REL:is_a	MI:0647	asserted	link	
MI:0839	part_of	MI:0000	implied	link	
MI:0840	OBO_REL:is_a	MI:0500	asserted	link	
MI:0840	part_of	MI:0000	implied	link	
MI:0841	OBO_REL:is_a	MI:0415	asserted	link	
MI:0841	OBO_REL:is_a	MI:0001	implied	link	
MI:0841	OBO_REL:is_a	MI:0401	implied	link	
MI:0841	OBO_REL:is_a	MI:0045	implied	link	
MI:0841	part_of	MI:0000	implied	link	
MI:0842	OBO_REL:is_a	MI:0918	asserted	link	
MI:0842	part_of	MI:0000	implied	link	
MI:0842	OBO_REL:is_a	MI:0500	implied	link	
MI:0843	OBO_REL:is_a	MI:0919	asserted	link	
MI:0843	part_of	MI:0000	implied	link	
MI:0843	OBO_REL:is_a	MI:0500	implied	link	
MI:0844	OBO_REL:is_a	MI:0414	asserted	link	
MI:0844	part_of	MI:0000	implied	link	
MI:0844	OBO_REL:is_a	MI:0407	implied	link	
MI:0844	OBO_REL:is_a	MI:0915	implied	link	
MI:0844	OBO_REL:is_a	MI:0914	implied	link	
MI:0844	OBO_REL:is_a	MI:0190	implied	link	
MI:0845	OBO_REL:is_a	MI:0505	asserted	link	
MI:0845	OBO_REL:is_a	MI:0116	implied	link	
MI:0845	part_of	MI:0000	implied	link	
MI:0846	OBO_REL:is_a	MI:0845	asserted	link	
MI:0846	OBO_REL:is_a	MI:0505	implied	link	
MI:0846	part_of	MI:0000	implied	link	
MI:0846	OBO_REL:is_a	MI:0116	implied	link	
MI:0847	OBO_REL:is_a	MI:0857	asserted	link	
MI:0847	OBO_REL:is_a	MI:0505	implied	link	
MI:0847	OBO_REL:is_a	MI:0116	implied	link	
MI:0847	part_of	MI:0000	implied	link	
MI:0847	OBO_REL:is_a	MI:0856	implied	link	
MI:0848	OBO_REL:is_a	MI:0517	asserted	link	
MI:0848	part_of	MI:0000	implied	link	
MI:0848	OBO_REL:is_a	MI:0253	implied	link	
MI:0848	OBO_REL:is_a	MI:0505	implied	link	
MI:0848	OBO_REL:is_a	MI:0116	implied	link	
MI:0849	OBO_REL:is_a	MI:0473	asserted	link	
MI:0849	OBO_REL:is_a	MI:0444	implied	link	
MI:0849	part_of	MI:0000	implied	link	
MI:0850	OBO_REL:is_a	MI:0683	asserted	link	
MI:0850	OBO_REL:is_a	MI:0473	implied	link	
MI:0850	part_of	MI:0000	implied	link	
MI:0850	OBO_REL:is_a	MI:0444	implied	link	
MI:0851	OBO_REL:is_a	MI:0860	asserted	link	
MI:0851	part_of	MI:0000	implied	link	
MI:0851	OBO_REL:is_a	MI:0683	implied	link	
MI:0851	OBO_REL:is_a	MI:0444	implied	link	
MI:0851	OBO_REL:is_a	MI:0473	implied	link	
MI:0852	OBO_REL:is_a	MI:0860	asserted	link	
MI:0852	OBO_REL:is_a	MI:0473	implied	link	
MI:0852	OBO_REL:is_a	MI:0444	implied	link	
MI:0852	part_of	MI:0000	implied	link	
MI:0852	OBO_REL:is_a	MI:0683	implied	link	
MI:0853	OBO_REL:is_a	MI:0505	asserted	link	
MI:0853	part_of	MI:0000	implied	link	
MI:0853	OBO_REL:is_a	MI:0116	implied	link	
MI:0854	OBO_REL:is_a	MI:0853	asserted	link	
MI:0854	OBO_REL:is_a	MI:0116	implied	link	
MI:0854	OBO_REL:is_a	MI:0505	implied	link	
MI:0854	part_of	MI:0000	implied	link	
MI:0855	OBO_REL:is_a	MI:0853	asserted	link	
MI:0855	OBO_REL:is_a	MI:0505	implied	link	
MI:0855	part_of	MI:0000	implied	link	
MI:0855	OBO_REL:is_a	MI:0116	implied	link	
MI:0856	OBO_REL:is_a	MI:0505	asserted	link	
MI:0856	OBO_REL:is_a	MI:0116	implied	link	
MI:0856	part_of	MI:0000	implied	link	
MI:0857	OBO_REL:is_a	MI:0856	asserted	link	
MI:0857	OBO_REL:is_a	MI:0505	implied	link	
MI:0857	part_of	MI:0000	implied	link	
MI:0857	OBO_REL:is_a	MI:0116	implied	link	
MI:0858	OBO_REL:is_a	MI:0019	asserted	link	
MI:0858	OBO_REL:is_a	MI:0045	implied	link	
MI:0858	OBO_REL:is_a	MI:0001	implied	link	
MI:0858	OBO_REL:is_a	MI:0091	implied	link	
MI:0858	OBO_REL:is_a	MI:0400	implied	link	
MI:0858	OBO_REL:is_a	MI:0004	implied	link	
MI:0858	part_of	MI:0000	implied	link	
MI:0858	OBO_REL:is_a	MI:0401	implied	link	
MI:0859	OBO_REL:is_a	MI:0013	asserted	link	
MI:0859	part_of	MI:0000	implied	link	
MI:0859	OBO_REL:is_a	MI:0001	implied	link	
MI:0859	OBO_REL:is_a	MI:0045	implied	link	
MI:0860	OBO_REL:is_a	MI:0683	asserted	link	
MI:0860	OBO_REL:is_a	MI:0473	implied	link	
MI:0860	OBO_REL:is_a	MI:0444	implied	link	
MI:0860	part_of	MI:0000	implied	link	
MI:0861	OBO_REL:is_a	MI:0240	asserted	link	
MI:0861	OBO_REL:is_a	MI:0505	implied	link	
MI:0861	OBO_REL:is_a	MI:0116	implied	link	
MI:0861	OBO_REL:is_a	MI:0507	implied	link	
MI:0861	part_of	MI:0000	implied	link	
MI:0862	OBO_REL:is_a	MI:0861	asserted	link	
MI:0862	OBO_REL:is_a	MI:0507	implied	link	
MI:0862	part_of	MI:0000	implied	link	
MI:0862	OBO_REL:is_a	MI:0116	implied	link	
MI:0862	OBO_REL:is_a	MI:0240	implied	link	
MI:0862	OBO_REL:is_a	MI:0505	implied	link	
MI:0863	OBO_REL:is_a	MI:0505	asserted	link	
MI:0863	OBO_REL:is_a	MI:0116	implied	link	
MI:0863	part_of	MI:0000	implied	link	
MI:0864	OBO_REL:is_a	MI:0473	asserted	link	
MI:0864	part_of	MI:0000	implied	link	
MI:0864	OBO_REL:is_a	MI:0444	implied	link	
MI:0865	OBO_REL:is_a	MI:0495	asserted	link	
MI:0865	part_of	MI:0000	implied	link	
MI:0866	OBO_REL:is_a	MI:0396	asserted	link	
MI:0866	part_of	MI:0000	implied	link	
MI:0866	OBO_REL:is_a	MI:0661	implied	link	
MI:0866	OBO_REL:is_a	MI:0002	implied	link	
MI:0867	OBO_REL:is_a	MI:0866	asserted	link	
MI:0867	OBO_REL:is_a	MI:0002	implied	link	
MI:0867	OBO_REL:is_a	MI:0661	implied	link	
MI:0867	OBO_REL:is_a	MI:0396	implied	link	
MI:0867	part_of	MI:0000	implied	link	
MI:0868	OBO_REL:is_a	MI:0353	asserted	link	
MI:0868	part_of	MI:0000	implied	link	
MI:0869	OBO_REL:is_a	MI:0353	asserted	link	
MI:0869	part_of	MI:0000	implied	link	
MI:0870	OBO_REL:is_a	MI:0415	asserted	link	
MI:0870	OBO_REL:is_a	MI:0045	implied	link	
MI:0870	OBO_REL:is_a	MI:0001	implied	link	
MI:0870	part_of	MI:0000	implied	link	
MI:0870	OBO_REL:is_a	MI:0401	implied	link	
MI:0871	OBO_REL:is_a	MI:0414	asserted	link	
MI:0871	OBO_REL:is_a	MI:0915	implied	link	
MI:0871	OBO_REL:is_a	MI:0407	implied	link	
MI:0871	OBO_REL:is_a	MI:0914	implied	link	
MI:0871	part_of	MI:0000	implied	link	
MI:0871	OBO_REL:is_a	MI:0190	implied	link	
MI:0872	OBO_REL:is_a	MI:0428	asserted	link	
MI:0872	OBO_REL:is_a	MI:0001	implied	link	
MI:0872	OBO_REL:is_a	MI:0045	implied	link	
MI:0872	part_of	MI:0000	implied	link	
MI:0873	OBO_REL:is_a	MI:0665	asserted	link	
MI:0873	OBO_REL:is_a	MI:0590	implied	link	
MI:0873	part_of	MI:0000	implied	link	
MI:0875	OBO_REL:is_a	MI:0665	asserted	link	
MI:0875	part_of	MI:0000	implied	link	
MI:0875	OBO_REL:is_a	MI:0590	implied	link	
MI:0878	OBO_REL:is_a	MI:0665	asserted	link	
MI:0878	OBO_REL:is_a	MI:0590	implied	link	
MI:0878	part_of	MI:0000	implied	link	
MI:0879	OBO_REL:is_a	MI:0415	asserted	link	
MI:0879	OBO_REL:is_a	MI:0401	implied	link	
MI:0879	OBO_REL:is_a	MI:0045	implied	link	
MI:0879	part_of	MI:0000	implied	link	
MI:0879	OBO_REL:is_a	MI:0001	implied	link	
MI:0880	OBO_REL:is_a	MI:0879	asserted	link	
MI:0880	OBO_REL:is_a	MI:0401	implied	link	
MI:0880	OBO_REL:is_a	MI:0415	implied	link	
MI:0880	part_of	MI:0000	implied	link	
MI:0880	OBO_REL:is_a	MI:0001	implied	link	
MI:0880	OBO_REL:is_a	MI:0045	implied	link	
MI:0881	OBO_REL:is_a	MI:0414	asserted	link	
MI:0881	part_of	MI:0000	implied	link	
MI:0881	OBO_REL:is_a	MI:0914	implied	link	
MI:0881	OBO_REL:is_a	MI:0190	implied	link	
MI:0881	OBO_REL:is_a	MI:0915	implied	link	
MI:0881	OBO_REL:is_a	MI:0407	implied	link	
MI:0882	OBO_REL:is_a	MI:0881	asserted	link	
MI:0882	OBO_REL:is_a	MI:0915	implied	link	
MI:0882	part_of	MI:0000	implied	link	
MI:0882	OBO_REL:is_a	MI:0407	implied	link	
MI:0882	OBO_REL:is_a	MI:0190	implied	link	
MI:0882	OBO_REL:is_a	MI:0414	implied	link	
MI:0882	OBO_REL:is_a	MI:0914	implied	link	
MI:0883	OBO_REL:is_a	MI:0881	asserted	link	
MI:0883	OBO_REL:is_a	MI:0914	implied	link	
MI:0883	part_of	MI:0000	implied	link	
MI:0883	OBO_REL:is_a	MI:0414	implied	link	
MI:0883	OBO_REL:is_a	MI:0407	implied	link	
MI:0883	OBO_REL:is_a	MI:0190	implied	link	
MI:0883	OBO_REL:is_a	MI:0915	implied	link	
MI:0884	OBO_REL:is_a	MI:0507	asserted	link	
MI:0884	OBO_REL:is_a	MI:0116	implied	link	
MI:0884	part_of	MI:0000	implied	link	
MI:0884	OBO_REL:is_a	MI:0505	implied	link	
MI:0885	OBO_REL:is_a	MI:0665	asserted	link	
MI:0885	OBO_REL:is_a	MI:0590	implied	link	
MI:0885	part_of	MI:0000	implied	link	
MI:0886	OBO_REL:is_a	MI:0665	asserted	link	
MI:0886	OBO_REL:is_a	MI:0590	implied	link	
MI:0886	part_of	MI:0000	implied	link	
MI:0887	OBO_REL:is_a	MI:0889	asserted	link	
MI:0887	part_of	MI:0000	implied	link	
MI:0887	OBO_REL:is_a	MI:0415	implied	link	
MI:0887	OBO_REL:is_a	MI:0001	implied	link	
MI:0887	OBO_REL:is_a	MI:0045	implied	link	
MI:0887	OBO_REL:is_a	MI:0401	implied	link	
MI:0888	OBO_REL:is_a	MI:0013	asserted	link	
MI:0888	OBO_REL:is_a	MI:0045	implied	link	
MI:0888	OBO_REL:is_a	MI:0001	implied	link	
MI:0888	part_of	MI:0000	implied	link	
MI:0889	OBO_REL:is_a	MI:0415	asserted	link	
MI:0889	part_of	MI:0000	implied	link	
MI:0889	OBO_REL:is_a	MI:0001	implied	link	
MI:0889	OBO_REL:is_a	MI:0045	implied	link	
MI:0889	OBO_REL:is_a	MI:0401	implied	link	
MI:0890	OBO_REL:is_a	MI:0857	asserted	link	
MI:0890	OBO_REL:is_a	MI:0116	implied	link	
MI:0890	OBO_REL:is_a	MI:0505	implied	link	
MI:0890	part_of	MI:0000	implied	link	
MI:0890	OBO_REL:is_a	MI:0856	implied	link	
MI:0891	OBO_REL:is_a	MI:0013	asserted	link	
MI:0891	part_of	MI:0000	implied	link	
MI:0891	OBO_REL:is_a	MI:0001	implied	link	
MI:0891	OBO_REL:is_a	MI:0045	implied	link	
MI:0892	OBO_REL:is_a	MI:0400	asserted	link	
MI:0892	OBO_REL:is_a	MI:0045	implied	link	
MI:0892	part_of	MI:0000	implied	link	
MI:0892	OBO_REL:is_a	MI:0001	implied	link	
MI:0892	OBO_REL:is_a	MI:0401	implied	link	
MI:0893	OBO_REL:is_a	MI:0013	asserted	link	
MI:0893	part_of	MI:0000	implied	link	
MI:0893	OBO_REL:is_a	MI:0045	implied	link	
MI:0893	OBO_REL:is_a	MI:0001	implied	link	
MI:0894	OBO_REL:is_a	MI:0013	asserted	link	
MI:0894	OBO_REL:is_a	MI:0001	implied	link	
MI:0894	part_of	MI:0000	implied	link	
MI:0894	OBO_REL:is_a	MI:0045	implied	link	
MI:0895	OBO_REL:is_a	MI:0228	asserted	link	
MI:0895	OBO_REL:is_a	MI:0045	implied	link	
MI:0895	OBO_REL:is_a	MI:0001	implied	link	
MI:0895	OBO_REL:is_a	MI:0090	implied	link	
MI:0895	part_of	MI:0000	implied	link	
MI:0896	OBO_REL:is_a	MI:0240	asserted	link	
MI:0896	part_of	MI:0000	implied	link	
MI:0896	OBO_REL:is_a	MI:0116	implied	link	
MI:0896	OBO_REL:is_a	MI:0507	implied	link	
MI:0896	OBO_REL:is_a	MI:0505	implied	link	
MI:0897	OBO_REL:is_a	MI:0447	asserted	link	
MI:0897	OBO_REL:is_a	MI:0444	implied	link	
MI:0897	part_of	MI:0000	implied	link	
MI:0898	OBO_REL:is_a	MI:0495	asserted	link	
MI:0898	OBO_REL:is_a	MI:0500	asserted	link	
MI:0898	part_of	MI:0000	implied	link	
MI:0899	OBO_REL:is_a	MI:0048	asserted	link	
MI:0899	OBO_REL:is_a	MI:0045	implied	link	
MI:0899	OBO_REL:is_a	MI:0034	implied	link	
MI:0899	OBO_REL:is_a	MI:0084	implied	link	
MI:0899	OBO_REL:is_a	MI:0401	implied	link	
MI:0899	part_of	MI:0000	implied	link	
MI:0899	OBO_REL:is_a	MI:0001	implied	link	
MI:0899	OBO_REL:is_a	MI:0400	implied	link	
MI:0900	OBO_REL:is_a	MI:0048	asserted	link	
MI:0900	part_of	MI:0000	implied	link	
MI:0900	OBO_REL:is_a	MI:0045	implied	link	
MI:0900	OBO_REL:is_a	MI:0401	implied	link	
MI:0900	OBO_REL:is_a	MI:0034	implied	link	
MI:0900	OBO_REL:is_a	MI:0084	implied	link	
MI:0900	OBO_REL:is_a	MI:0400	implied	link	
MI:0900	OBO_REL:is_a	MI:0001	implied	link	
MI:0901	OBO_REL:is_a	MI:0605	asserted	link	
MI:0901	OBO_REL:is_a	MI:0417	implied	link	
MI:0901	part_of	MI:0000	implied	link	
MI:0901	OBO_REL:is_a	MI:0001	implied	link	
MI:0901	OBO_REL:is_a	MI:0401	implied	link	
MI:0901	OBO_REL:is_a	MI:0045	implied	link	
MI:0902	OBO_REL:is_a	MI:0910	asserted	link	
MI:0902	OBO_REL:is_a	MI:0414	implied	link	
MI:0902	OBO_REL:is_a	MI:0194	implied	link	
MI:0902	OBO_REL:is_a	MI:0190	implied	link	
MI:0902	OBO_REL:is_a	MI:0914	implied	link	
MI:0902	part_of	MI:0000	implied	link	
MI:0902	OBO_REL:is_a	MI:0915	implied	link	
MI:0902	OBO_REL:is_a	MI:0407	implied	link	
MI:0903	OBO_REL:is_a	MI:0461	asserted	link	
MI:0903	part_of	MI:0000	implied	link	
MI:0903	OBO_REL:is_a	MI:0444	implied	link	
MI:0904	OBO_REL:is_a	MI:0383	asserted	link	
MI:0904	OBO_REL:is_a	MI:0313	implied	link	
MI:0904	part_of	MI:0000	implied	link	
MI:0905	OBO_REL:is_a	MI:0013	asserted	link	
MI:0905	OBO_REL:is_a	MI:0045	implied	link	
MI:0905	OBO_REL:is_a	MI:0001	implied	link	
MI:0905	part_of	MI:0000	implied	link	
MI:0906	OBO_REL:is_a	MI:0507	asserted	link	
MI:0906	OBO_REL:is_a	MI:0505	implied	link	
MI:0906	part_of	MI:0000	implied	link	
MI:0906	OBO_REL:is_a	MI:0116	implied	link	
MI:0907	OBO_REL:is_a	MI:0346	asserted	link	
MI:0907	part_of	MI:0000	implied	link	
MI:0908	OBO_REL:is_a	MI:0907	asserted	link	
MI:0908	part_of	MI:0000	implied	link	
MI:0908	OBO_REL:is_a	MI:0346	implied	link	
MI:0909	OBO_REL:is_a	MI:0907	asserted	link	
MI:0909	OBO_REL:is_a	MI:0346	implied	link	
MI:0909	part_of	MI:0000	implied	link	
MI:0910	OBO_REL:is_a	MI:0194	asserted	link	
MI:0910	OBO_REL:is_a	MI:0914	implied	link	
MI:0910	OBO_REL:is_a	MI:0414	implied	link	
MI:0910	part_of	MI:0000	implied	link	
MI:0910	OBO_REL:is_a	MI:0915	implied	link	
MI:0910	OBO_REL:is_a	MI:0190	implied	link	
MI:0910	OBO_REL:is_a	MI:0407	implied	link	
MI:0911	OBO_REL:is_a	MI:0505	asserted	link	
MI:0911	part_of	MI:0000	implied	link	
MI:0911	OBO_REL:is_a	MI:0116	implied	link	
MI:0912	OBO_REL:is_a	MI:0911	asserted	link	
MI:0912	OBO_REL:is_a	MI:0116	implied	link	
MI:0912	OBO_REL:is_a	MI:0505	implied	link	
MI:0912	part_of	MI:0000	implied	link	
MI:0913	OBO_REL:is_a	MI:0912	asserted	link	
MI:0913	OBO_REL:is_a	MI:0911	implied	link	
MI:0913	OBO_REL:is_a	MI:0505	implied	link	
MI:0913	part_of	MI:0000	implied	link	
MI:0913	OBO_REL:is_a	MI:0116	implied	link	
MI:0914	OBO_REL:is_a	MI:0190	asserted	link	
MI:0914	part_of	MI:0000	implied	link	
MI:0915	OBO_REL:is_a	MI:0914	asserted	link	
MI:0915	part_of	MI:0000	implied	link	
MI:0915	OBO_REL:is_a	MI:0190	implied	link	
MI:0916	OBO_REL:is_a	MI:0018	asserted	link	
MI:0916	OBO_REL:is_a	MI:0090	implied	link	
MI:0916	OBO_REL:is_a	MI:0045	implied	link	
MI:0916	OBO_REL:is_a	MI:0232	implied	link	
MI:0916	OBO_REL:is_a	MI:0001	implied	link	
MI:0916	part_of	MI:0000	implied	link	
MI:0917	OBO_REL:is_a	MI:0461	asserted	link	
MI:0917	OBO_REL:is_a	MI:0489	asserted	link	
MI:0917	part_of	MI:0000	implied	link	
MI:0917	OBO_REL:is_a	MI:0444	implied	link	
MI:0918	OBO_REL:is_a	MI:0500	asserted	link	
MI:0918	part_of	MI:0000	implied	link	
MI:0919	OBO_REL:is_a	MI:0500	asserted	link	
MI:0919	part_of	MI:0000	implied	link	
MI:0920	OBO_REL:is_a	MI:0415	asserted	link	
MI:0920	OBO_REL:is_a	MI:0401	implied	link	
MI:0920	OBO_REL:is_a	MI:0001	implied	link	
MI:0920	part_of	MI:0000	implied	link	
MI:0920	OBO_REL:is_a	MI:0045	implied	link	
MI:0921	OBO_REL:is_a	MI:0107	asserted	link	
MI:0921	OBO_REL:is_a	MI:0008	asserted	link	
MI:0921	OBO_REL:is_a	MI:0401	implied	link	
MI:0921	part_of	MI:0000	implied	link	
MI:0921	OBO_REL:is_a	MI:0013	implied	link	
MI:0921	OBO_REL:is_a	MI:0400	implied	link	
MI:0921	OBO_REL:is_a	MI:0001	implied	link	
MI:0921	OBO_REL:is_a	MI:0045	implied	link	
MI:0922	OBO_REL:is_a	MI:0353	asserted	link	
MI:0922	part_of	MI:0000	implied	link	
MI:0923	OBO_REL:is_a	MI:0489	asserted	link	
MI:0923	OBO_REL:is_a	MI:0461	asserted	link	
MI:0923	part_of	MI:0000	implied	link	
MI:0923	OBO_REL:is_a	MI:0444	implied	link	
MI:0924	OBO_REL:is_a	MI:0683	asserted	link	
MI:0924	part_of	MI:0000	implied	link	
MI:0924	OBO_REL:is_a	MI:0473	implied	link	
MI:0924	OBO_REL:is_a	MI:0444	implied	link	
MI:0925	OBO_REL:is_a	MI:0668	asserted	link	
MI:0925	OBO_REL:is_a	MI:0590	implied	link	
MI:0925	part_of	MI:0000	implied	link	
MI:0926	OBO_REL:is_a	MI:0857	asserted	link	
MI:0926	OBO_REL:is_a	MI:0856	implied	link	
MI:0926	OBO_REL:is_a	MI:0505	implied	link	
MI:0926	OBO_REL:is_a	MI:0116	implied	link	
MI:0926	part_of	MI:0000	implied	link	
MI:0927	OBO_REL:is_a	MI:0857	asserted	link	
MI:0927	part_of	MI:0000	implied	link	
MI:0927	OBO_REL:is_a	MI:0116	implied	link	
MI:0927	OBO_REL:is_a	MI:0856	implied	link	
MI:0927	OBO_REL:is_a	MI:0505	implied	link	
MI:0928	OBO_REL:is_a	MI:0013	asserted	link	
MI:0928	OBO_REL:is_a	MI:0091	asserted	link	
MI:0928	OBO_REL:is_a	MI:0401	implied	link	
MI:0928	part_of	MI:0000	implied	link	
MI:0928	OBO_REL:is_a	MI:0045	implied	link	
MI:0928	OBO_REL:is_a	MI:0001	implied	link	
MI:0929	OBO_REL:is_a	MI:0078	asserted	link	
MI:0929	OBO_REL:is_a	MI:0002	implied	link	
MI:0929	OBO_REL:is_a	MI:0661	implied	link	
MI:0929	part_of	MI:0000	implied	link	
MI:0930	OBO_REL:is_a	MI:0935	asserted	link	
MI:0930	part_of	MI:0000	implied	link	
MI:0930	OBO_REL:is_a	MI:0190	implied	link	
MI:0930	OBO_REL:is_a	MI:0208	implied	link	
MI:0931	OBO_REL:is_a	MI:0208	asserted	link	
MI:0931	part_of	MI:0000	implied	link	
MI:0931	OBO_REL:is_a	MI:0190	implied	link	
MI:0932	OBO_REL:is_a	MI:0934	asserted	link	
MI:0932	OBO_REL:is_a	MI:0931	asserted	link	
MI:0932	part_of	MI:0000	implied	link	
MI:0932	OBO_REL:is_a	MI:0190	implied	link	
MI:0932	OBO_REL:is_a	MI:0208	implied	link	
MI:0933	OBO_REL:is_a	MI:0208	asserted	link	
MI:0933	OBO_REL:is_a	MI:0190	implied	link	
MI:0933	part_of	MI:0000	implied	link	
MI:0934	OBO_REL:is_a	MI:0208	asserted	link	
MI:0934	OBO_REL:is_a	MI:0190	implied	link	
MI:0934	part_of	MI:0000	implied	link	
MI:0935	OBO_REL:is_a	MI:0208	asserted	link	
MI:0935	part_of	MI:0000	implied	link	
MI:0935	OBO_REL:is_a	MI:0190	implied	link	
MI:2002	OBO_REL:is_a	MI:2054	asserted	link	
MI:2002	OBO_REL:is_a	MI:0444	implied	link	
MI:2002	OBO_REL:is_a	MI:0473	implied	link	
MI:2002	part_of	MI:0000	implied	link	
MI:2003	OBO_REL:is_a	MI:0300	asserted	link	
